0,0,0,0,0,0,0,4,4,4,4,4,4,4,0,0
0,0,0,0,0,0,0,0,4,4,4,4,4,4,0,0
0,0,0,0,0,0,0,0,43,43,42,8,42,42,0,0
0,0,0,0,0,0,0,43,43,7B,43,43,8,42,0,0
0,0,0,0,0,0,0,0,43,43,43,8,43,42,0,0
0,0,0,0,0,0,0,0,4,43,43,43,43,0,0,0
0,43,0,0,0,0,0,0,8,8,8,8,8,0,0,0
43,43,42,42,43,43,43,7B,7B,7B,7B,7B,7B,7B,0,0
42,43,42,43,42,43,7B,7B,43,43,42,43,7B,7B,7B,0
0,0,43,43,42,7A,43,43,43,42,43,43,43,7B,7B,0
0,0,42,43,43,43,43,43,43,43,42,43,7B,7B,7B,0
0,0,0,0,0,0,7B,7B,7B,7B,7B,7B,7B,7B,7B,0
0,0,0,0,0,0,0,7B,7B,7B,7B,7B,7B,7B,0,0
0,0,0,0,0,0,0,8,8,8,8,8,8,8,0,0
0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,1,1,8,0,8,8,1,0,0
0,0,0,0,0,0,8,8,8,8,0,8,8,8,8,0

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4,4,4,4,4,4,4,0,0
0,0,0,0,0,0,0,0,4,4,4,4,4,4,0,0
0,0,0,0,0,0,0,0,43,43,42,8,42,42,0,0
0,0,0,0,0,0,0,43,43,7B,43,43,8,42,0,0
0,0,0,0,0,0,0,0,43,43,43,8,43,42,0,0
0,0,0,0,0,0,0,0,4,43,43,43,43,0,0,0
0,0,0,0,0,0,0,0,8,8,8,8,8,0,0,0
0,0,0,0,0,0,0,7B,7B,7B,7B,7B,7B,7B,0,0
8,0,0,43,0,0,7B,7B,43,43,42,43,7B,7B,7B,0
8,1,43,43,42,7A,43,43,43,42,43,43,43,7B,7B,43
8,8,42,43,43,43,43,43,43,43,42,43,7B,7B,7B,43
0,8,1,1,1,1,1,1,7B,7B,7B,7B,7B,7B,7B,43
0,0,8,1,1,1,1,1,1,8,7B,7B,7B,7B,43,42
0,0,0,0,0,1,1,1,1,1,8,8,8,8,8,0
0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,1,1,8,8,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,1,8,8,0,0
0,0,0,0,0,0,0,0,0,0,8,8,8,0,0,0

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4,4,4,4,4,4,4,0,0
0,0,0,0,0,0,0,0,4,4,4,4,4,4,0,0
0,0,0,0,0,0,0,0,43,43,42,8,42,42,0,0
0,0,0,0,0,0,0,43,43,7B,43,43,8,42,0,0
0,0,0,0,0,0,0,0,43,43,43,8,43,42,0,0
0,0,0,0,0,0,0,0,4,43,43,43,43,0,0,0
0,0,0,0,0,0,0,0,8,8,8,8,8,0,0,0
0,0,0,0,0,0,0,7B,7B,7B,7B,7B,7B,7B,0,0
0,0,0,43,0,0,7B,7B,43,43,42,43,7B,7B,7B,0
0,0,43,43,42,7A,43,43,43,42,43,43,43,7B,7B,0
0,0,42,43,43,43,43,43,43,43,42,43,7B,7B,7B,0
0,0,0,0,0,0,7B,7B,7B,7B,7B,7B,7B,7B,7B,0
0,0,0,0,0,43,43,7B,7B,7B,7B,7B,7B,7B,0,0
0,0,0,0,0,43,43,8,8,8,8,8,8,8,0,0
0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0
0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0
0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0
0,0,0,0,0,0,1,1,1,8,0,1,1,1,0,0
0,0,0,0,0,8,8,8,8,8,0,8,8,1,0,0
0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,0

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4,4,4,4,4,4,4,0,0,E,0,0,0
0,0,0,0,E,0,0,0,4,4,4,4,4,4,0,0,E,0,0,0
0,0,0,0,E,0,0,0,43,43,42,8,42,42,0,0,E,0,0,0
0,0,0,E,0,0,0,43,43,7B,43,43,8,42,0,0,0,E,0,0
0,0,0,E,0,0,0,0,43,43,43,8,43,42,0,0,0,E,0,0
0,0,E,0,0,0,0,0,4,43,43,43,43,0,0,0,0,E,0,0
0,0,E,0,0,0,0,0,8,8,8,8,8,0,0,0,0,0,E,0
0,E,0,0,0,0,0,7B,7B,7B,7B,7B,7B,7B,0,0,0,0,E,0
0,E,0,43,0,0,7B,7B,43,43,42,43,7B,7B,7B,0,0,0,E,0
E,0,43,43,42,7A,43,43,43,42,43,43,43,7B,7B,0,0,E,0,0
E,0,42,43,43,43,43,43,43,43,42,43,7B,7B,7B,0,0,E,0,0
E,0,0,0,0,0,7B,7B,7B,7B,7B,7B,7B,7B,7B,0,0,E,0,0
0,E,0,0,0,43,43,7B,7B,7B,7B,7B,7B,7B,0,0,E,0,0,0
0,E,0,0,0,43,43,8,8,8,8,8,8,8,0,0,E,0,0,0
0,0,E,0,0,0,0,1,1,1,1,1,1,1,0,0,E,0,0,0
0,0,E,0,0,0,0,1,1,1,1,1,1,1,0,0,E,0,0,0
0,0,0,E,0,0,0,1,1,1,1,1,1,1,0,E,0,0,0,0
0,0,0,E,0,0,0,1,1,1,1,1,1,1,0,E,0,0,0,0
0,0,0,0,E,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0
0,0,0,0,E,0,0,1,1,8,0,8,8,1,0,0,0,0,0,0
0,0,0,0,0,0,8,8,8,8,0,8,8,8,8,0,0,0,0,0

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4
0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4
0,0,0,0,0,0,0,0,0,0,43,43,42,8,42,42
0,0,0,0,0,0,0,0,0,43,43,7B,43,43,8,42
0,0,0,0,0,0,0,0,0,0,43,43,43,8,43,42
0,0,0,0,0,0,0,0,0,0,4,43,43,43,43,0
0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,0
0,0,0,0,0,0,0,0,0,7B,7B,7B,7B,7B,7B,7B
0,0,0,0,43,0,0,7B,7B,43,43,42,43,7B,7B,7B
0,0,0,43,43,42,7A,43,43,43,42,43,43,43,7B,7B
0,0,0,42,43,43,43,43,43,43,43,42,43,7B,7B,7B
0,0,0,0,0,0,0,7B,7B,7B,7B,7B,7B,7B,7B,7B
0,0,0,0,0,0,43,43,7B,7B,7B,7B,7B,7B,7B,0
0,0,0,0,0,43,43,8,8,8,8,8,8,8,0,0
0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,1,1,1,8,0,8,8,1,0,0,0
0,0,0,0,8,8,8,8,0,0,8,8,8,8,0,0

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4,4,4,4,4,4,4,0,0
0,0,0,0,0,0,0,0,4,4,4,4,4,4,0,0
0,0,0,0,0,0,0,0,43,43,42,8,42,42,0,0
0,0,0,0,0,0,0,43,43,7B,43,43,8,42,0,0
0,0,0,0,0,0,0,0,43,43,43,8,43,42,0,0
0,0,0,0,0,0,0,0,4,43,43,43,43,0,0,0
0,0,0,0,0,0,0,0,8,8,8,8,8,0,0,0
0,0,0,0,0,0,0,7B,7B,7B,7B,7B,7B,7B,0,0
0,0,0,43,0,0,7B,7B,43,43,42,43,7B,7B,7B,0
0,0,43,43,42,7A,43,43,43,42,43,43,43,7B,7B,0
0,0,42,43,43,43,43,43,43,43,42,43,7B,7B,7B,0
0,0,0,0,0,0,7B,7B,7B,7B,7B,7B,7B,7B,7B,0
0,0,0,0,0,43,43,7B,7B,7B,7B,7B,7B,7B,0,0
0,0,0,0,0,43,43,8,8,8,8,8,8,8,0,0
0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,1,1,8,0,8,8,1,0,0
0,0,0,0,0,0,8,8,8,8,0,8,8,8,8,0

2
2
1
1
5
120

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4,4,4,4,4,4,4,0,0
0,0,0,0,0,0,0,0,4,4,4,4,4,4,0,0
0,0,0,0,0,0,0,0,43,43,42,8,42,42,0,0
0,0,0,0,0,0,0,43,43,7B,43,43,8,42,0,0
0,0,0,0,0,0,0,0,43,43,43,8,43,42,0,0
0,0,0,0,0,0,0,0,4,43,43,43,43,0,0,0
0,43,0,0,0,0,0,0,8,8,8,8,8,0,0,0
43,43,42,42,43,43,43,7B,7B,7B,7B,7B,7B,7B,0,0
42,43,42,43,42,43,7B,7B,43,43,42,43,7B,7B,7B,0
0,0,43,43,42,7A,43,43,43,42,43,43,43,7B,7B,0
0,0,42,43,43,43,43,43,43,43,42,43,7B,7B,7B,0
0,0,0,0,0,0,7B,7B,7B,7B,7B,7B,7B,7B,7B,0
0,0,0,0,0,0,0,7B,7B,7B,7B,7B,7B,7B,0,0
0,0,0,0,0,0,0,8,8,8,8,8,8,8,0,0
0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,1,1,8,0,8,8,1,0,0
0,0,0,0,0,0,8,8,8,8,0,8,8,8,8,0

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4,4,4,4,4,4,4,0,0
0,0,0,0,0,0,0,0,4,4,4,4,4,4,0,0
0,0,0,0,0,0,0,0,43,43,42,8,42,42,0,0
0,0,0,0,0,0,0,43,43,7B,43,43,8,42,0,0
0,0,0,0,0,0,0,0,43,43,43,8,43,42,0,0
0,0,0,0,0,0,0,0,4,43,43,43,43,0,0,0
0,0,0,0,0,0,0,0,8,8,8,8,8,0,0,0
0,0,0,0,0,0,0,7B,7B,7B,7B,7B,7B,7B,0,0
8,0,0,43,0,0,7B,7B,43,43,42,43,7B,7B,7B,0
8,1,43,43,42,7A,43,43,43,42,43,43,43,7B,7B,43
8,8,42,43,43,43,43,43,43,43,42,43,7B,7B,7B,43
0,8,1,1,1,1,1,1,7B,7B,7B,7B,7B,7B,7B,43
0,0,8,1,1,1,1,1,1,8,7B,7B,7B,7B,43,42
0,0,0,0,0,1,1,1,1,1,8,8,8,8,8,0
0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,1,1,8,8,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,1,8,8,0,0
0,0,0,0,0,0,0,0,0,0,8,8,8,0,0,0

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4,4,4,4,4,4,4,0,0
0,0,0,0,0,0,0,0,4,4,4,4,4,4,0,0
0,0,0,0,0,0,0,0,43,43,42,8,42,42,0,0
0,0,0,0,0,0,0,43,43,7B,43,43,8,42,0,0
0,0,0,0,0,0,0,0,43,43,43,8,43,42,0,0
0,0,0,0,0,0,0,0,4,43,43,43,43,0,0,0
0,0,0,0,0,0,0,0,8,8,8,8,8,0,0,0
0,0,0,0,0,0,0,7B,7B,7B,7B,7B,7B,7B,0,0
0,0,0,43,0,0,7B,7B,43,43,42,43,7B,7B,7B,0
0,0,43,43,42,7A,43,43,43,42,43,43,43,7B,7B,0
0,0,42,43,43,43,43,43,43,43,42,43,7B,7B,7B,0
0,0,0,0,0,0,7B,7B,7B,7B,7B,7B,7B,7B,7B,0
0,0,0,0,0,43,43,7B,7B,7B,7B,7B,7B,7B,0,0
0,0,0,0,0,43,43,8,8,8,8,8,8,8,0,0
0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0
0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0
0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0
0,0,0,0,0,0,1,1,1,8,0,1,1,1,0,0
0,0,0,0,0,8,8,8,8,8,0,8,8,1,0,0
0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,0

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4,4,4,4,4,4,4,0,0,E,0,0,0
0,0,0,0,E,0,0,0,4,4,4,4,4,4,0,0,E,0,0,0
0,0,0,0,E,0,0,0,43,43,42,8,42,42,0,0,E,0,0,0
0,0,0,E,0,0,0,43,43,7B,43,43,8,42,0,0,0,E,0,0
0,0,0,E,0,0,0,0,43,43,43,8,43,42,0,0,0,E,0,0
0,0,E,0,0,0,0,0,4,43,43,43,43,0,0,0,0,E,0,0
0,0,E,0,0,0,0,0,8,8,8,8,8,0,0,0,0,0,E,0
0,E,0,0,0,0,0,7B,7B,7B,7B,7B,7B,7B,0,0,0,0,E,0
0,E,0,43,0,0,7B,7B,43,43,42,43,7B,7B,7B,0,0,0,E,0
E,0,43,43,42,7A,43,43,43,42,43,43,43,7B,7B,0,0,E,0,0
E,0,42,43,43,43,43,43,43,43,42,43,7B,7B,7B,0,0,E,0,0
E,0,0,0,0,0,7B,7B,7B,7B,7B,7B,7B,7B,7B,0,0,E,0,0
0,E,0,0,0,43,43,7B,7B,7B,7B,7B,7B,7B,0,0,E,0,0,0
0,E,0,0,0,43,43,8,8,8,8,8,8,8,0,0,E,0,0,0
0,0,E,0,0,0,0,1,1,1,1,1,1,1,0,0,E,0,0,0
0,0,E,0,0,0,0,1,1,1,1,1,1,1,0,0,E,0,0,0
0,0,0,E,0,0,0,1,1,1,1,1,1,1,0,E,0,0,0,0
0,0,0,E,0,0,0,1,1,1,1,1,1,1,0,E,0,0,0,0
0,0,0,0,E,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0
0,0,0,0,E,0,0,1,1,8,0,8,8,1,0,0,0,0,0,0
0,0,0,0,0,0,8,8,8,8,0,8,8,8,8,0,0,0,0,0

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4
0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4
0,0,0,0,0,0,0,0,0,0,43,43,42,8,42,42
0,0,0,0,0,0,0,0,0,43,43,7B,43,43,8,42
0,0,0,0,0,0,0,0,0,0,43,43,43,8,43,42
0,0,0,0,0,0,0,0,0,0,4,43,43,43,43,0
0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,0
0,0,0,0,0,0,0,0,0,7B,7B,7B,7B,7B,7B,7B
0,0,0,0,43,0,0,7B,7B,43,43,42,43,7B,7B,7B
0,0,0,43,43,42,7A,43,43,43,42,43,43,43,7B,7B
0,0,0,42,43,43,43,43,43,43,43,42,43,7B,7B,7B
0,0,0,0,0,0,0,7B,7B,7B,7B,7B,7B,7B,7B,7B
0,0,0,0,0,0,43,43,7B,7B,7B,7B,7B,7B,7B,0
0,0,0,0,0,43,43,8,8,8,8,8,8,8,0,0
0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,1,1,1,8,0,8,8,1,0,0,0
0,0,0,0,8,8,8,8,0,0,8,8,8,8,0,0

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4,4,4,4,4,4,4,0,0
0,0,0,0,0,0,0,0,4,4,4,4,4,4,0,0
0,0,0,0,0,0,0,0,43,43,42,8,42,42,0,0
0,0,0,0,0,0,0,43,43,7B,43,43,8,42,0,0
0,0,0,0,0,0,0,0,43,43,43,8,43,42,0,0
0,0,0,0,0,0,0,0,4,43,43,43,43,0,0,0
0,0,0,0,0,0,0,0,8,8,8,8,8,0,0,0
0,0,0,0,0,0,0,7B,7B,7B,7B,7B,7B,7B,0,0
0,0,0,43,0,0,7B,7B,43,43,42,43,7B,7B,7B,0
0,0,43,43,42,7A,43,43,43,42,43,43,43,7B,7B,0
0,0,42,43,43,43,43,43,43,43,42,43,7B,7B,7B,0
0,0,0,0,0,0,7B,7B,7B,7B,7B,7B,7B,7B,7B,0
0,0,0,0,0,43,43,7B,7B,7B,7B,7B,7B,7B,0,0
0,0,0,0,0,43,43,8,8,8,8,8,8,8,0,0
0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,1,1,8,0,8,8,1,0,0
0,0,0,0,0,0,8,8,8,8,0,8,8,8,8,0

2
2
1
1
5
120

'Player 1 Power
'Punch Power:2
'Kick Power:2
'Stamina Factor:1
'Resist Power:1
'Jump Power:5
'Initial Power:120

'Player 2 Power
'Punch Power:2
'Kick Power:2
'Stamina Factor:1
'Resist Power:1
'Jump Power:5
'Initial Power:120

